word	freq	pinyin
倒水	51533	daoshui
倒汇	51532	daohui
倒流	51531	daoliu
倒海翻江	51530	daohaifanjiang
倒灌	51529	daoguan
倒灶	51528	daozao
倒爷	51527	daoye
倒片	51526	daopian
倒片机	51525	daopianji
倒牌子	51524	daopaizi
倒牙	51523	daoya
倒班	51522	daoban
倒睫	51521	daojie
倒票	51520	daopiao
倒空	51519	daokong
倒立	51518	daoli
倒算	51517	daosuan
倒箧倾囊	51516	daoqieqingnang
倒箧倾筐	51515	daoqieqingkuang
倒粪	51514	daofen
倒绷孩儿	51513	daobenghaier
倒置	51512	daozhi
倒置干戈	51511	daozhigange
倒胃口	51510	daoweikou
倒背如流	51509	daobeiruliu
倒背手	51508	daobeishou
倒脉冲	51507	daomaichong
倒腾	51506	daoteng
倒苦水	51505	daokushui
倒茬	51504	daocha
倒茶	51503	daocha
倒虹吸管	51502	daohongxiguan
倒血霉	51501	daoxuemei
倒行逆施	51500	daoxingnishi
倒街卧巷	51499	daojiewoxiang
倒装	51498	daozhuang
倒装句	51497	daozhuangju
倒装词序	51496	daozhuangcixu
倒裳索领	51495	daochangsuoling
倒许	51494	daoxu
倒读数	51493	daodushu
倒账	51492	daozhang
倒账卷逃	51491	daozhangjuantao
倒贴	51490	daotie
倒赔	51489	daopei
倒踏门	51488	daotamen
倒车	51487	daoche
倒转	51486	daozhuan
倒转来说	51485	daozhuanlaishuo
倒轮闸	51484	daolunzha
倒载干戈	51483	daozaigange
倒过儿	51482	daoguoer
倒过去	51481	daoguoqu
倒过来	51480	daoguolai
倒运	51479	daoyun
倒退	51478	daotui
倒退一步	51477	daotuiyibu
倒酒	51476	daojiu
鸡尾酒	51476	jiweijiu
倒金字塔	51475	daojinzita
倒锁	51474	daosuo
倒锁上门	51473	daosuoshangmen
倒错	51472	daocuo
倒闭	51471	daobi
倒阁	51470	daoge
倒霉	51469	daomei
倒风	51468	daofeng
倒飞	51467	daofei
倔头倔脑	51466	juetoujuenao
倔头强脑	51465	juetoujiangnao
倔強	51464	juejiang
倔强	51463	juejiang
倔强倨傲	51462	juejiangjuao
倔犟	51461	juejiang
倘佯	51460	changyang
倘使	51459	tangshi
倘或	51458	tanghuo
倘来之物	51457	tanglaizhiwu
倘然	51456	tangran
倘若	51455	tangruo
候场	51454	houchang
候教	51453	houjiao
候机	51452	houji
候车	51451	houche
候车室	51450	houcheshi
候风地动仪	51449	houfengdidongyi
倚天拔地	51448	yitianbadi
倚姣作媚	51447	yijiaozuomei
倚官挟势	51446	yiguanxieshi
倚强凌弱	51445	yiqianglingruo
倚翠偎红	51444	yicuiweihong
倚重	51443	yizhong
倚门卖俏	51442	yimenmaiqiao
倚闾望切	51441	yilvwangqie
倚马可待	51440	yimakedai
倜傥不羁	51439	titangbuji
倜傥不群	51438	titangbuqun
借东风	51437	jiedongfeng
借交报仇	51436	jiejiaobaochou
基类	51436	jilei
借公行私	51435	jiegongxingsi
借助	51434	jiezhu
借客报仇	51433	jiekebaochou
借宿	51432	jiesu
借尸还阳	51431	jieshihuanyang
借尸还魂	51430	jieshihuanhun
借据	51429	jieju
借景	51428	jiejing
借景生情	51427	jiejingshengqing
借条	51426	jietiao
借水行舟	51425	jieshuixingzhou
借篷使风	51424	jiepengshifeng
借花献佛	51423	jiehuaxianfo
借读	51422	jiedu
借调	51421	jiediao
借身报仇	51420	jieshenbaochou
借重	51419	jiezhong
借镜观形	51418	jiejingguanxing
借面吊丧	51417	jiemiandiaosang
借题发挥	51416	jietifahui
借风使船	51415	jiefengshichuan
借鸡生蛋	51414	jiejishengdan
倡优	51413	changyou
倡办	51412	changban
倡导	51411	changdao
倡情冶思	51410	changqingyesi
倡条冶叶	51409	changtiaoyeye
倡而不和	51408	changerbuhe
倡言	51407	changyan
倡议	51406	changyi
倡议书	51405	changyishu
倥侗	51404	kongtong
倦尾赤色	51403	juanweichise
倦鸟知还	51402	juanniaozhihuan
倩女离魂	51401	qiannvlihun
倭寇	51400	wokou
倭瓜	51399	wogua
债券	51398	zhaiquan
债务重组	51397	zhaiwuchongzu
债台高筑	51396	zhaitaigaozhu
债多不愁	51395	zhaiduobuchou
值当	51394	zhidang
值得	51393	zhide
值得一提	51392	zhideyiti
值班室	51391	zhibanshi
倾侧	51390	qingce
倾倒	51389	qingdao
倾吐	51388	qingtu
倾囊	51387	qingnang
倾家	51386	qingjia
倾家破产	51385	qingjiapochan
倾家竭产	51384	qingjiajiechan
倾家荡产	51383	qingjiadangchan
倾家败产	51382	qingjiabaichan
倾心吐胆	51381	qingxintudan
倾斜度	51380	qingxiedu
残疾	51379	canji
倾泄	51379	qingxie
倾洒	51378	qingsa
倾盆大雨	51377	qingpendayu
倾盖	51376	qinggai
倾盖如故	51375	qinggairugu
倾筐倒庋	51374	qingkuangdaogui
倾筐倒箧	51373	qingkuangdaoqie
倾箱倒箧	51372	qingxiangdaoqie
倾肠倒肚	51371	qingchangdaodu
倾角	51370	qingjiao
偃旗仆鼓	51369	yanqipugu
偃武休兵	51368	yanwuxiubing
偃武兴文	51367	yanwuxingwen
偃武行文	51366	yanwuxingwen
偃革为轩	51365	yangeweixuan
偃革倒戈	51364	yangedaoge
假人假义	51363	jiarenjiayi
假人辞色	51362	jiarencise
假仁假义	51361	jiarenjiayi
假仁假意	51360	jiarenjiayi
假以辞色	51359	jiayicise
假公济私	51358	jiagongjisi
假公营私	51357	jiagongyingsi
假分数	51356	jiafenshu
假力于人	51355	jialiyuren
假名托姓	51354	jiamingtuoxing
假币	51353	jiabi
假惺惺	51352	jiaxingxing
假慈悲	51351	jiacibei
假戏真做	51350	jiaxizhenzuo
假手于人	51349	jiashouyuren
假日	51348	jiari
假日经济	51347	jiarijingji
假期	51346	jiaqi
假条	51345	jiatiao
假植	51344	jiazhi
假模假式	51343	jiamojiashi
假洋鬼子	51342	jiayangguizi
假球	51341	jiaqiu
假痴不癫	51340	jiachibudian
假痴假呆	51339	jiachijiadai
假眉三道	51338	jiameisandao
假虎张威	51337	jiahuzhangwei
假言	51336	jiayan
假誉驰声	51335	jiayuchisheng
假话	51334	jiahua
假途灭虢	51333	jiatumieguo
假道	51332	jiadao
假道灭虢	51331	jiadaomieguo
假门假事	51330	jiamenjiashi
假门假氏	51329	jiamenjiashi
整型	51329	zhengxing
假面	51328	jiamian
假髻	51327	jiaji
偈语	51326	jiyu
偌大	51325	ruoda
偎干就湿	51324	weiganjiushi
偎慵堕懒	51323	weiyongduolan
偎红倚翠	51322	weihongyicui
偏于	51321	pianyu
偏信	51320	pianxin
偏信则暗	51319	pianxinzean
偏听偏信	51318	piantingpianxin
偏好	51317	pianhao
偏差	51316	piancha
偏心眼儿	51315	pianxinyaner
偏裨	51314	pianpi
偏要	51313	pianyao
偏重	51312	pianzhong
偏食	51311	pianshi
偏饭	51310	pianfan
偕行	51309	xiexing
做一天和尚撞一天钟	51308	zuoyitianheshangzhuangyitianzhong
做一日和尚撞一天钟	51307	zuoyiriheshangzhuangyitianzhong
做一日和尚撞一日钟	51306	zuoyiriheshangzhuangyirizhong
做亲	51305	zuoqin
做假	51304	zuojia
做好事	51303	zuohaoshi
做好做恶	51302	zuohaozuoe
做好做歹	51301	zuohaozuodai
做衣服	51300	zuoyifu
做证	51299	zuozheng
做诗	51298	zuoshi
做贼	51297	zuozei
停云落月	51296	tingyunluoyue
停发	51295	tingfa
停妻再娶	51294	tingqizaiqu
停建	51293	tingjian
停当	51292	tingdang
停播	51291	tingbo
停泊	51290	tingbo
停滞不前	51289	tingzhibuqian
停留长智	51288	tingliuzhangzhi
停赛	51287	tingsai
停车	51286	tingche
停食	51285	tingshi
停驶	51284	tingshi
健将	51283	jianjiang
健身器	51282	jianshenqi
偶一为之	51281	ouyiweizhi
偶函数	51280	ouhanshu
偶发	51279	oufa
偶合	51278	ouhe
函数返回	51277	hanshufanhui
偶感	51277	ougan
偷合取容	51276	touhequrong
偷合苟从	51275	touhegoucong
偷合苟容	51274	touhegourong
偷狗戏鸡	51273	tougouxiji
偷空	51272	toukong
偷鸡不着蚀把米	51271	toujibuzheshibami
偿其大欲	51270	changqidayu
偿还	51269	changhuan
傀儡	51268	kuilei
傅立叶	51267	fuliye
傅粉何郎	51266	fufenhelang
傅粉施朱	51265	fufenshizhu
傍人篱落	51264	bangrenliluo
傍若无人	51263	pangruowuren
傍观冷眼	51262	bangguanlengyan
傍观者清	51261	bangguanzheqing
傧相	51260	binxiang
储备	51259	chubei
储存	51258	chucun
储油罐	51257	chuyouguan
储蓄	51256	chuxu
储蓄所	51255	chuxusuo
储蓄银行	51254	chuxuyinhang
储藏	51253	chucang
储量	51252	chuliang
储金	51251	chujin
傫如丧狗	51250	leirusanggou
催办	51249	cuiban
催化	51248	cuihua
催化剂	51247	cuihuaji
催化裂化	51246	cuihualiehua
催发	51245	cuifa
催吐剂	51244	cuituji
催款	51243	cuikuan
催泪弹	51242	cuileidan
催泪炸弹	51241	cuileizhadan
催眠曲	51240	cuimianqu
催眠术	51239	cuimianshu
催迫	51238	cuipo
傲不可长	51237	aobukezhang
傲头傲脑	51236	aotouaonao
傲慢不逊	51235	aomanbuxun
傲慢少礼	51234	aomanshaoli
傲睨一切	51233	aoniyiqie
傲睨万物	51232	aoniwanwu
傲睨得志	51231	aonidezhi
傲睨自若	51230	aoniziruo
傲霜斗雪	51229	aoshuangdouxue
傲骨	51228	aogu
傲骨嶙嶙	51227	aogulinlin
傻乐	51226	shale
傻劲儿	51225	shajiner
傻呵呵	51224	shahehe
傻大黑粗	51223	shadaheicu
傻头傻脑	51222	shatoushanao
像心称意	51221	xiangxinchengyi
像模像样	51220	xiangmuxiangyang
像煞有介事	51219	xiangshayoujieshi
像片	51218	xiangpian
僚属	51217	liaoshu
僧多粥少	51216	sengduozhoushao
僧帽	51215	sengmao
僬侥	51214	jiaoyao
僮仆	51213	tongpu
僵冷	51212	jiangleng
僵化	51211	jianghua
僵死	51210	jiangsi
僵蚕	51209	jiangcan
僻壤	51208	pirang
僻字涩句	51207	piziseju
僻巷	51206	pixiang
僻远	51205	piyuan
儋石之储	51204	danshizhichu
儒商	51203	rushang
儒家	51202	rujia
儒将	51201	rujiang
儒教	51200	rujiao
儒术	51199	rushu
儒林	51198	rulin
儒释道	51197	rushidao
儒雅风流	51196	ruyafengliu
儗不于伦	51195	nibuyulun
儗非其伦	51194	nifeiqilun
儿化	51193	erhua
儿女	51192	ernv
儿女之情	51191	ernvzhiqing
儿女亲家	51190	ernvqingjia
儿女债	51189	ernvzhai
儿女心肠	51188	ernvxinchang
儿女情长	51187	ernvqingchang
儿女成行	51186	ernvchenghang
儿媳妇儿	51185	erxifuer
儿子	51184	erzi
儿孙	51183	ersun
儿戏	51182	erxi
儿童乐园	51181	ertongleyuan
儿童村	51180	ertongcun
儿童节	51179	ertongjie
儿郎	51178	erlang
兀秃	51177	wutu
允当	51176	yundang
允执其中	51175	yunzhiqizhong
允执厥中	51174	yunzhijuezhong
允许	51173	yunxu
元奸巨恶	51172	yuanjianjue
元恶大奸	51171	yuanedajian
元恶大憝	51170	yuanedadui
元戎启行	51169	yuanrongqixing
元曲	51168	yuanqu
元朝	51167	yuanchao
元经秘旨	51166	yuanjingmizhi
兄弟	51165	xiongdi
兄弟怡怡	51164	xiongdiyiyi
兄弟阋墙	51163	xiongdixiqiang
兄死弟及	51162	xiongsidiji
兄肥弟瘦	51161	xiongfeidishou
兄长	51160	xiongzhang
充任	51159	chongren
充其量	51158	chongqiliang
充分	51157	chongfen
充塞	51156	chongse
充填	51155	chongtian
充天塞地	51154	chongtiansaidi
充当	51153	chongdang
充数	51152	chongshu
充栋汗牛	51151	chongdonghanniu
充栋盈车	51150	chongdongyingche
充类至尽	51149	chongleizhijin
充耳不闻	51148	chongerbuwen
充血	51147	chongxue
兆头	51146	zhaotou
兆载永劫	51145	zhaozaiyongjie
先下手为强	51144	xianxiashouweiqiang
先令	51143	xianling
先入为主	51142	xianruweizhu
先入之见	51141	xianruzhijian
先发制人	51140	xianfazhiren
先号后庆	51139	xianhaohouqing
先号后笑	51138	xianhaohouxiao
先天不足	51137	xiantianbuzu
先夫	51136	xianfu
先头	51135	xiantou
先得我心	51134	xiandewoxin
先忧后乐	51133	xianyouhoule
先我着鞭	51132	xianwozhuobian
先期	51131	xianqi
先父	51130	xianfu
先王	51129	xianwang
先睹为快	51128	xianduweikuai
先知	51127	xianzhi
先知先觉	51126	xianzhixianjue
先笑后号	51125	xianxiaohouhao
先自隗始	51124	xianziweishi
先行	51123	xianxing
先行后闻	51122	xianxinghouwen
先行官	51121	xianxingguan
先行者	51120	xianxingzhe
先见	51119	xianjian
先见之明	51118	xianjianzhiming
先觉	51117	xianjue
先难后获	51116	xiannanhouhuo
先验论	51115	xianyanlun
光化	51114	guanghua
光华	51113	guanghua
光华夺目	51112	guanghuaduomu
光压	51111	guangya
光可鉴人	51110	guangkejianren
光合作用	51109	guanghezuoyong
光圈	51108	guangquan
光大	51107	guangda
光天化日	51106	guangtianhuari
光头	51105	guangtou
光导纤维	51104	guangdaoxianwei
光度	51103	guangdu
光彩照人	51102	guangcaizhaoren
光控	51101	guangkong
光明正大	51100	guangmingzhengda
光明磊落	51099	guangmingleiluo
光晕	51098	guangyun
光景	51097	guangjing
光杆	51096	guanggan
光杆儿	51095	guangganer
光栅	51094	guangshan
光棍	51093	guanggun
光棍儿	51092	guangguner
光污染	51091	guangwuran
光泽	51090	guangze
光洁度	51089	guangjiedu
光溜	51088	guangliu
光溜溜	51087	guangliuliu
光焰万丈	51086	guangyanwanzhang
光纤	51085	guangxian
光纤通信	51084	guangxiantongxin
光能	51083	guangneng
光腚	51082	guangding
光芒万丈	51081	guangmangwanzhang
光荣感	51080	guangronggan
光荣榜	51079	guangrongbang
光解	51078	guangjie
光车骏马	51077	guangchejunma
光通信	51076	guangtongxin
光采夺目	51075	guangcaiduomu
光阴似箭	51074	guangyinsijian
光风霁月	51073	guangfengjiyue
光鲜	51072	guangxian
克丁克卯	51071	kedingkemao
克什米尔	51070	keshimier
克传弓冶	51069	kechuangongye
克分子	51068	kefenzi
克尽厥职	51067	kejinjuezhi
克尽职守	51066	kejinzhishou
克己慎行	51065	kejishenxing
克拉	51064	kela
克服	51063	kefu
克期	51062	keqi
克格勃	51061	kegebo
克食	51060	keshi
免不了	51059	mianbuliao
免不得	51058	mianbude
免予	51057	mianyu
免冠	51056	mianguan
免得	51055	miande
免收	51054	mianshou
免服	51053	mianfu
免检	51052	mianjian
免票	51051	mianpiao
免税店	51050	mianshuidian
免袒	51049	miantan
免麻	51048	wenma
兑付	51047	duifu
兑取	51046	duiqu
兑奖	51045	duijiang
兑换	51044	duihuan
兑换券	51043	duihuanquan
兑款	51042	duikuan
兑现	51041	duixian
兔丝燕麦	51040	tusiyanmai
兔头麞脑	51039	tutouzhangnao
兔子	51038	tuzi
兔子不吃窝边草	51037	tuzibuchiwobiancao
兔葵燕麦	51036	tukuiyanmai
兔角牛翼	51035	tujiaoniuyi
兔角龟毛	51034	tujiaoguimao
兔走鹘落	51033	tuzouguluo
兔起鹘落	51032	tuqihuluo
党参	51031	dangshen
党同伐异	51030	dangtongfayi
党同妒异	51029	dangtongduyi
党员	51028	dangyuan
全聚德	51028	quanjude
党团员	51027	dangtuanyuan
党坚势盛	51026	dangjianshisheng
党委	51025	dangwei
党建	51024	dangjian
党心	51023	dangxin
党总支	51022	dangzongzhi
党恶佑奸	51021	dangeyoujian
党支部	51020	dangzhibu
党政工团	51019	dangzhenggongtuan
党校	51018	dangxiao
党棍	51017	danggun
党票	51016	dangpiao
党禁	51015	dangjin
党纪	51014	dangji
党组织	51013	dangzuzhi
党规	51012	danggui
党豺为虐	51011	dangchaiweinve
党邪丑正	51010	dangxiechouzheng
党邪陷正	51009	dangxiexianzheng
党风	51008	dangfeng
兜头盖脸	51007	doutougailian
兜生意	51006	doushengyi
兜肚	51005	doudu
兜肚连肠	51004	doudulianchang
兜风	51003	doufeng
兢兢乾乾	51002	jingjingqianqian
兢兢干干	51001	jingjinggangan
入不敷出	51000	rubufuchu
入仓	50999	rucang
入会	50998	ruhui
入保	50997	rubao
入内	50996	runei
入口处	50995	rukouchu
入吾彀中	50994	ruwugouzhong
入味儿	50993	ruweier
入国问禁	50992	ruguowenjin
入土为安	50991	rutuweian
入地无门	50990	rudiwumen
入场	50989	ruchang
入场券	50988	ruchangquan
入境问禁	50987	rujingwenjin
入孝出弟	50986	ruxiaochuti
入宝山而空回	50985	rubaoshanerkonghui
入射	50984	rushe
入戏	50983	ruxi
入木三分	50982	rumusanfen
入档	50981	rudang
入汛	50980	ruxun
入海算沙	50979	ruhaisuansha
入港	50978	rugang
入火赴汤	50977	ruhuofutang
入理切情	50976	ruliqieqing
入竟问禁	50975	rujingwenjin
入网	50974	ruwang
入行	50973	ruhang
入邪	50972	ruxie
入铁主簿	50971	rutiezhubu
入镜	50970	rujing
入骨	50969	rugu
入骨相思	50968	ruguxiangsi
全价	50967	quanjia
全份	50966	quanfen
全休	50965	quanxiu
全会	50964	quanhui
全体	50963	quanti
全军覆没	50962	quanjunfumo
全副	50961	quanfu
全功尽弃	50960	quangongjinqi
全名	50959	quanming
全员	50958	quanyuan
全国人大	50957	quanguorenda
全国人民代表大会	50956	quanguorenmindaibiaodahui
全场	50955	quanchang
全境	50954	quanjing
全家	50953	quanjia
全家福	50952	quanjiafu
全数	50951	quanshu
全日	50950	quanri
全景	50949	quanjing
全智全能	50948	quanzhiquanneng
全校	50947	quanxiao
全民所有制	50946	quanminsuoyouzhi
全球定位系统	50945	quanqiudingweixitong
全盛	50944	quansheng
全知全能	50943	quanzhiquanneng
全票	50942	quanpiao
全称	50941	quancheng
全能	50940	quanneng
全能全智	50939	quannengquanzhi
全能冠军	50938	quannengguanjun
全能运动	50937	quannengyundong
全自动	50936	quanzidong
全责	50935	quanze
全身远害	50934	quanshenyuanhai
全运会	50933	quanyunhui
全都	50932	quandou
全食	50931	quanshi
八一	50930	bayi
八一建军节	50929	bayijianjunjie
八万四千	50928	bawansiqian
八九不离十	50927	bajiubulishi
八仙过海	50926	baxianguohai
八千里路云和月	50925	baqianliluyunheyue
八卦教	50924	baguajiao
八大山人	50923	badashanren
八大胡同	50922	badahutong
八大行星	50921	badaxingxing
八字打开	50920	bazidakai
八字没一撇	50919	bazimeiyipie
八字没见一撇	50918	bazimeijianyipie
八字还没有一撇	50917	bazihaimeiyouyipie
八抬大轿	50916	bataidajiao
八斗之才	50915	badouzhicai
八斗才	50914	badoucai
八方呼应	50913	bafanghuying
八方风雨	50912	bafangfengyu
八旗子弟	50911	baqizidi
八月节	50910	bayuejie
八珍玉食	50909	bazhenyushi
八竿子打不着	50908	baganzidabuzhao
八纮同轨	50907	bahongtonggui
八节	50906	bajie
八行书	50905	bahangshu
八角	50904	bajiao
八角帽	50903	bajiaomao
八角茴香	50902	bajiaohuixiang
八达岭	50901	badaling
八邪	50900	baxie
表单	50900	biaodan
八难三灾	50899	banansanzai
八面威风	50898	bamianweifeng
八面见光	50897	bamianjianguang
八面驶风	50896	bamianshifeng
八风	50895	bafeng
公了	50894	gongliao
公仆	50893	gongpu
公休	50892	gongxiu
公休日	50891	gongxiuri
公会	50890	gonghui
公侯	50889	gonghou
公倍数	50888	gongbeishu
公债券	50887	gongzhaiquan
公假	50886	gongjia
公共	50885	gonggong
公共事业	50884	gonggongshiye
公共交通	50883	gonggongjiaotong
公共关系	50882	gonggongguanxi
公共卫生	50881	gonggongweisheng
公共厕所	50880	gonggongcesuo
公共场所	50879	gonggongchangsuo
公共建筑	50878	gonggongjianzhu
公共汽车	50877	gonggongqiche
公共秩序	50876	gonggongzhixu
公共积累	50875	gonggongjilei
公共课	50874	gonggongke
公分	50873	gongfen
公分子	50872	gongfenzi
公切线	50871	gongqiexian
公务员	50870	gongwuyuan
公助	50869	gongzhu
公司债券	50868	gongsizhaiquan
公听并观	50867	gongtingbingguan
公地	50866	gongdi
公子王孙	50865	gongziwangsun
公孙	50864	gongsun
公家	50863	gongjia
公尺	50862	gongchi
公差	50861	gongchai
公帑	50860	gongtang
公干	50859	gonggan
公平合理	50858	gongpingheli
公开信	50857	gongkaixin
公式化	50856	gongshihua
公忠体国	50855	gongzhongtiguo
公报私仇	50854	gongbaosichou
公担	50853	gongdan
公教人员	50852	gongjiaorenyuan
公文旅行	50851	gongwenlvxing
公明正大	50850	gongmingzhengda
公有	50849	gongyou
公有制	50848	gongyouzhi
公正	50847	gongzheng
公正不阿	50846	gongzhengbue
公正廉明	50845	gongzhenglianming
公正廉洁	50844	gongzhenglianjie
公正无私	50843	gongzhengwusi
公民投票	50842	gongmintoupiao
公猫	50841	gongmao
公畜	50840	gongchu
公祭	50839	gongji
公私两便	50838	gongsiliangbian
公私两济	50837	gongsiliangji
公私合营	50836	gongsiheying
公称	50835	gongcheng
公立学校	50834	gonglixuexiao
公约	50833	gongyue
公约数	50832	gongyueshu
公羊	50831	gongyang
公职人员	50830	gongzhirenyuan
公论	50829	gonglun
公诸	50828	gongzhu
公诸同好	50827	gongzhutonghao
公车	50826	gongche
公转	50825	gongzhuan
公道合理	50824	gongdaoheli
六一	50823	liuyi
六一儿童节	50822	liuyiertongjie
六一国际儿童节	50821	liuyiguojiertongjie
六世	50820	liushi
六书	50819	liushu
六亲	50818	liuqin
六亲不认	50817	liuqinburen
六亲无靠	50816	liuqinwukao
六六六	50815	liuliuliu
六出奇计	50814	liuchuqiji
六出纷飞	50813	liuchufenfei
六号	50812	liuhao
六合	50811	liuhe
六合之内	50810	liuhezhinei
六大	50809	liuda
六安	50808	luan
六尘不染	50807	liuchenburan
六尺之孤	50806	liuchizhigu
六尺之讬	50805	liuchizhituo
六师	50804	liushi
六弦琴	50803	liuxianqin
六指	50802	liuzhi
六指儿	50801	liuzhier
六月	50800	liuyue
六月雪	50799	liuyuexue
六月飞霜	50798	liuyuefeishuang
六朝	50797	liuchao
六朝金粉	50796	liuchaojinfen
六根	50795	liugen
六根清净	50794	liugenqingjing
六根清静	50793	liugenqingjing
六欲	50792	liuyu
六甲	50791	liujia
六畜	50790	liuchu
六畜不安	50789	liuchubuan
六畜兴旺	50788	liuchuxingwang
六盘山	50787	liupanshan
六礼	50786	liuli
六祖	50785	liuzu
六神	50784	liushen
六神不安	50783	liushenbuan
六神无主	50782	liushenwuzhu
六经	50781	liujing
六耳不同谋	50780	liuerbutongmou
六腑	50779	liufu
六臂三头	50778	liubisantou
六艺	50777	liuyi
六街三市	50776	liujiesanshi
六街三陌	50775	liujiesanmo
六角	50774	liujiao
六趣轮回	50773	liuqulunhui
六边形	50772	liubianxing
六通四辟	50771	liutongsipi
六通四达	50770	liutongsida
六道轮回	50769	liudaolunhui
六问三推	50768	liuwensantui
六韬三略	50767	liutaosanlve
运算符	50767	yunsuanfu
六马仰秣	50766	liumayangmo
兰州大学	50765	lanzhoudaxue
兰摧玉折	50764	lancuiyuzhe
兰桂齐芳	50763	languiqifang
兰熏桂馥	50762	lanxunguifu
兰艾同焚	50761	lanaitongfen
兰艾难分	50760	lanainanfen
兰若	50759	lanre
兰草	50758	lancao
兰质熏心	50757	lanzhixunxin
兰陵王	50756	lanlingwang
共为唇齿	50755	gongweichunchi
共事	50754	gongshi
共产主义	50753	gongchanzhuyi
共产主义社会	50752	gongchanzhuyishehui
共产主义道德	50751	gongchanzhuyidaode
共产主义青年团	50750	gongchanzhuyiqingniantuan
共产党	50749	gongchandang
共产党宣言	50748	gongchandangxuanyan
共享	50747	gongxiang
共价	50746	gongjia
共价键	50745	gongjiajian
共勉	50744	gongmian
共同	50743	gongtong
共同体	50742	gongtongti
共同富裕	50741	gongtongfuyu
共同市场	50740	gongtongshichang
共同性	50739	gongtongxing
共同犯罪	50738	gongtongfanzui
共同社	50737	gongtongshe
共同纲领	50736	gongtonggangling
共同语	50735	gongtongyu
共同语言	50734	gongtongyuyan
共和	50733	gonghe
咖啡因	50733	kafeiyin
共和党	50732	gonghedang
共和制	50731	gonghezhi
共和国	50730	gongheguo
共商国是	50729	gongshangguoshi
共处	50728	gongchu
共存	50727	gongcun
共存亡	50726	gongcunwang
共居	50725	gongju
共度	50724	gongdu
共建	50723	gongjian
共性	50722	gongxing
共总	50721	gongzong
共振	50720	gongzhen
共振器	50719	gongzhenqi
共挽鹿车	50718	gongwanluche
普京	50718	pujing
共有	50717	gongyou
共枝别干	50716	gongzhibiegan
共栖	50715	gongqi
共济	50714	gongji
共犯	50713	gongfan
共生	50712	gongsheng
共生矿	50711	gongshengkuang
共用	50710	gongyong
共相	50709	gongxiang
共管	50708	gongguan
共线	50707	gongxian
共聚	50706	gongju
共聚物	50705	gongjuwu
共荣	50704	gongrong
共计	50703	gongji
共议	50702	gongyi
共识	50701	gongshi
共话	50700	gonghua
共谋	50699	gongmou
共贯同条	50698	gongguantongtiao
共进会	50697	gongjinhui
共通	50696	gongtong
共青团	50695	gongqingtuan
共青团员	50694	gongqingtuanyuan
共餐	50693	gongcan
共鸣	50692	gongming
共鸣器	50691	gongmingqi
关上	50690	guanshang
关中	50689	guanzhong
关停并转	50688	guantingbingzhuan
关内	50687	guannei
关切	50686	guanqie
关卡	50685	guanqia
关塞	50684	guansai
关头	50683	guantou
关情脉脉	50682	guanqingmaimai
关系	50681	guanxi
关系学	50680	guanxixue
关系户	50679	guanxihu
关系网	50678	guanxiwang
关节	50677	guanjie
关节炎	50676	guanjieyan
关节点	50675	guanjiedian
关节痛	50674	guanjietong
关键期	50673	guanjianqi
关门大吉	50672	guanmendaji
关门打狗	50671	guanmendagou
关门落闩	50670	guanmenluoshuan
关门闭户	50669	guanmenbihu
兴业	50668	xingye
兴中会	50667	xingzhonghui
兴义	50666	xingyi
兴云致雨	50665	xingyunzhiyu
兴亡	50664	xingwang
兴亡祸福	50663	xingwanghuofu
兴亡继绝	50662	xingwangjijue
兴会	50661	xinghui
兴会淋漓	50660	xinghuilinli
兴修	50659	xingxiu
兴兵	50658	xingbing
兴兵动众	50657	xingbingdongzhong
兴冲冲	50656	xingchongchong
兴利除弊	50655	xinglichubi
兴办	50654	xingban
兴化	50653	xinghua
兴叹	50652	xingtan
兴味	50651	xingwei
兴味索然	50650	xingweisuoran
兴国	50649	xingguo
兴城	50648	xingcheng
兴头	50647	xingtou
兴头儿上	50646	xingtouershang
兴奋	50645	xingfen
兴奋剂	50644	xingfenji
兴如嚼蜡	50643	xingrujiaola
兴妖作乱	50642	xingyaozuoluan
兴妖作孽	50641	xingyaozuonie
兴妖作怪	50640	xingyaozuoguai
兴学	50639	xingxue
兴安	50638	xingan
兴家立业	50637	xingjialiye
兴工	50636	xinggong
兴师	50635	xingshi
兴师动众	50634	xingshidongzhong
兴师问罪	50633	xingshiwenzui
兴平	50632	xingping
兴废	50631	xingfei
兴废继绝	50630	xingfeijijue
兴建	50629	xingjian
兴微继绝	50628	xingweijijue
兴文	50627	xingwen
兴文匽武	50626	xingwenyanwu
兴旺	50625	xingwang
兴替	50624	xingti
兴灭继绝	50623	xingmiejijue
兴盛	50622	xingsheng
兴筑	50621	xingzhu
兴致	50620	xingzhi
兴致勃勃	50619	xingzhibobo
兴致淋漓	50618	xingzhilinli
兴致索然	50617	xingzhisuoran
兴衰	50616	xingshuai
兴观群怨	50615	xingguanqunyuan
兴许	50614	xingxu
兴讹造讪	50613	xingezaoshan
兴词构讼	50612	xingcigousong
兴起	50611	xingqi
兴趣	50610	xingqu
兴趣盎然	50609	xingquangran
兴邦	50608	xingbang
兴邦立国	50607	xingbangliguo
兴隆	50606	xinglong
兴革	50605	xingge
兴风作浪	50604	xingfengzuolang
兴高彩烈	50603	xinggaocailie
兴高采烈	50602	xinggaocailie
兵丁	50601	bingding
兵不厌权	50600	bingbuyanquan
兵不厌诈	50599	bingbuyanzha
兵不接刃	50598	bingbujieren
